Run Description:,asdf
Run date:,09-17-22-16-36-17
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
10,288.202801067483,543.815411388629,47.2770375410236,21,190.17247706422,65274.2500354025,103.841184062523,2.14838133931297,4.38722767172635,155,1.15,11.275,2144.19467889908,24.3881637108475,29.265796453017,5.19961978772805,4.74271058978613,23729.0038799448,9.75,9.75,1716.48,0.2205,3.52514547517738,3.94287222096905,4415.9115,4006.54692307692,40,11.2329633090676,306.120967430638,306.267920159384,24.3135637955653,26.7977757485905,16,16,10.5,3302.87,6740.31492670939,39.68,2.01312027389809,219,0.105,1,1
10,290.844348959495,558.335709280641,49.3089974579558,22,190.17247706422,70129.765486569,101.858423989685,2.216664921687,4.43312269899572,155,1.15,11.275,2144.19467889908,24.835814363745,29.802977236494,5.43432390460399,4.95565712580769,25161.0688860574,9.75,9.75,1716.48,0.231,3.52514547517738,3.84033233636742,4626.193,4197.33487179487,40,11.0971130729684,306.120967430638,306.267920159384,24.3135637955653,26.7977757485905,16,16,10.5,3302.87,6571.0551221468,39.68,2.01312027389809,220,0.105,1,1
10,286.617872332276,535.103232653422,46.0578615908643,20,190.17247706422,62431.3686831626,106.244652272237,2.11881738039488,4.46877038390951,155,1.15,11.5005,2187.07857247706,24.119573319109,28.9434879829308,5.05879731760248,4.61494266817319,22603.8626117999,9.75,9.75,1716.48,0.21,3.56022241349986,4.08720867117916,4289.7426,3892.07415384615,40,11.3432884687441,306.257785764836,306.410675383823,24.7998350714766,27.3337312635623,16,16,10.5,3302.87,6981.92674198941,39.68,2.03315181477506,225,0.105,1,1
10,289.312251182128,549.913936503274,48.1304607061351,21,190.17247706422,67228.2518904166,104.175219973602,2.18864690053711,4.51226801230153,155,1.15,11.5005,2187.07857247706,24.5761769850645,29.4914123820774,5.29819551681594,4.83214813491519,24039.5573885968,9.75,9.75,1716.48,0.2205,3.56022241349986,3.97712883289337,4504.22973,4086.67786153846,40,11.2046789399038,306.257785764836,306.410675383823,24.7998350714766,27.3337312635623,16,16,10.5,3302.87,6800.00624978489,39.68,2.03315181477506,226,0.105,1,1
10,292.00663003198,564.724640353126,50.2030598214059,22,190.17247706422,72306.2056358286,102.180799777274,2.25859114907057,4.55813982332775,155,1.15,11.5005,2187.07857247706,25.0327806510199,30.0393367812239,5.5375937160294,5.04935360165718,25490.6440778673,9.75,9.75,1716.48,0.231,3.56022241349986,3.87282299406923,4718.71686,4281.28156923077,40,11.0677210786932,306.257785764836,306.410675383823,24.7998350714766,27.3337312635623,16,16,10.5,3302.87,6627.56602512796,39.68,2.03315181477506,227,0.105,1,1
10,287.674491489081,540.911351810227,46.8706455576372,20,190.17247706422,64218.2172274378,106.541884568044,2.15728476693886,4.5943549189853,155,1.15,11.726,2229.96246605505,24.298633580268,29.1583602963216,5.15267896435286,4.70012128258182,22891.8535851522,9.75,9.75,1716.48,0.21,3.59495711323655,4.12260245341903,4373.8552,3968.38933333333,40,11.3166123118804,306.397313372978,306.556257444389,25.2861063473879,27.8696867785341,16,16,10.5,3302.87,7043.82209913242,39.68,2.05298791196312,232,0.105,1,1
10,290.421701296773,556.012461617919,48.9838838712466,21,190.17247706422,69228.4168761628,104.461122591407,2.22875102578843,4.63784461894541,155,1.15,11.726,2229.96246605505,24.7641902592814,29.7170283111377,5.39677124590384,4.92158568004424,24346.1832717587,9.75,9.75,1716.48,0.2205,3.59495711323655,4.01063396954479,4592.54796,4166.8088,40,11.1770106520544,306.397313372978,306.556257444389,25.2861063473879,27.8696867785341,16,16,10.5,3302.87,6858.52218922164,39.68,2.05298791196312,233,0.105,1,1
10,293.168911104466,571.113571425612,51.0971221848561,22,190.17247706422,74535.7055271391,102.456615677705,2.30037124260488,4.68361751533853,155,1.15,11.726,2229.96246605505,25.2297469382948,30.2756963259538,5.64086352745481,5.14305007750667,25816.2164225301,9.75,9.75,1716.48,0.231,3.59495711323655,3.90458671904543,4811.24072,4365.22826666667,40,11.0390831472489,306.397313372978,306.556257444389,25.2861063473879,27.8696867785341,16,16,10.5,3302.87,6682.93537924349,39.68,2.05298791196312,234,0.105,1,1
10,288.731110645886,546.719470967032,47.68342952441,20,190.17247706422,66043.9886302061,106.790955708119,2.19556765594197,4.71052126346414,155,1.15,11.9515,2272.84635963303,24.477693841427,29.3732326097124,5.24656061110324,4.78529989699044,23176.1349563546,9.75,9.75,1716.48,0.21,3.62935940056001,4.15724421815971,4457.9678,4044.70451282051,40,11.2904092041458,306.539550255065,306.704666341083,25.7723776232992,28.4056422935059,16,16,10.5,3302.87,7104.51891182309,39.68,2.07263417693772,239,0.105,1,1
10,291.531151411418,562.110986732564,49.8373070363581,21,190.17247706422,71274.641451668,105.632749016882,2.26868458308507,4.76387500409026,155,1.15,11.9515,2272.84635963303,24.9522035334984,29.942644240198,5.49534697499173,5.0110232251733,24649.0030393571,9.75,9.75,1716.48,0.2205,3.62935940056001,4.04341208992305,4680.86619,4246.93973846154,40,11.1498156789566,306.539550255065,306.704666341083,25.7723776232992,28.4056422935059,16,16,10.5,3302.87,6915.89426074398,39.68,2.07263417693772,240,0.105,1,1
10,289.78772980269,552.527590123836,48.4962134911829,20,190.17247706422,67911.5334887467,107.971742704235,2.23370877688241,4.83710756631772,155,1.15,12.177,2315.73025321101,24.656754102586,29.5881049231032,5.34044225785361,4.87047851139907,23457.0755332295,9.75,9.75,1716.48,0.21,3.66343864024725,4.19115768081734,4542.0804,4121.01969230769,40,11.264817180584,306.684496411096,306.855902073905,26.2586488992105,28.9415978084777,16,16,10.5,3302.87,7164.04751902773,39.68,2.09209595768308,246,0.105,1,1
