Run Description:,asfd
Run date:,09-15-22-17-27-12
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
11.5,289.534969060764,547.30232938191,34.469577593141,23,192.939449541284,56482.9916960235,98.542269454314,1.97858386185125,-4.22121755466967,170,1.2,10.3725,2001.26444036697,22.7399069371556,23.7285985431188,3.93084631928862,3.73822728453361,24546.7410559067,11.3,11.3,1715.04,0.2415,3.34954887495485,3.65659770282191,4352.82705,4121.01969230769,40,11.0750631605618,334.774389868817,335.147716596526,22.8336077384439,24.1179981737314,16,16,10.5,3344.94,6226.01937588438,39.68,1.84294472831135,1840,0.105,1,1
11.5,280.388014054263,549.094874375409,35.7529668607181,24,192.939449541284,62184.3851288914,98.0867635059466,2.10086293271534,-4.31161487123918,170,1.2,10.3725,2001.26444036697,23.4335502339401,24.4524002441114,4.08810533800165,3.88711156260511,26515.5130727084,11.3,11.3,1715.04,0.252,3.34954887495485,3.6446605746291,4542.0804,4300.19446153846,69,10.8741093291874,334.774389868817,335.147716596526,22.8336077384439,24.1179981737314,16,16,10.5,3344.94,6206.87451493296,30.7,1.84294472831135,1845,0.105,1,1
11.5,282.056420102113,561.702780423259,37.0363561282952,25,192.939449541284,66403.0997826556,96.5319294360468,2.16500272151477,-4.21729986571637,170,1.2,10.3725,2001.26444036697,23.7396935307246,24.771854119017,4.24536435671468,4.03599584067662,27926.2863352006,11.3,11.3,1715.04,0.2625,3.34954887495485,3.56285300717038,4731.33375,4479.36923076923,69,10.7405715840644,334.774389868817,335.147716596526,22.8336077384439,24.1179981737314,16,16,10.5,3344.94,6075.55744002139,30.7,1.84294472831135,1850,0.105,1,1
11.5,283.724826149964,574.31068647111,38.3197453958723,26,192.939449541284,70885.6319176622,95.0171926209446,2.23010717351654,-4.12256266300036,170,1.2,10.3725,2001.26444036697,24.0458368275092,25.0913079939226,4.40262337542772,4.18488011874813,29351.8535379179,11.3,11.3,1715.04,0.273,3.34954887495485,3.48463730087259,4920.5871,4658.544,69,10.6090339460237,334.774389868817,335.147716596526,22.8336077384439,24.1179981737314,16,16,10.5,3344.94,5949.83109447242,30.7,1.84294472831135,1855,0.105,1,1
10,270.966783730279,500.777644051425,34.0185626662514,20,192.939449541284,59453.405389657,106.419098329033,2.0698671034731,4.25715172060188,170,1.2,10.603,2045.73698348624,23.3118388312982,27.9742065975579,4.54682349287558,4.3191820050893,22360.9215317526,9.8,9.8,1715.04,0.21,3.38656158833942,4.08512042777245,3869.1796,3663.12861538461,40,11.3483754096733,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6969.9552583903,39.68,1.86330937667419,1856,0.105,1,1
9.5,267.603811154895,497.414671476041,35.2941668465624,20,192.939449541284,64290.1528921323,106.450343286307,2.14434966783604,4.51635824143229,170,1.2,10.603,2045.73698348624,23.9945727665638,30.3089340209227,5.00492491656317,4.75214785000063,22818.2486600534,9.3,9.3,1715.04,0.21,3.38656158833942,4.11273953262308,3869.1796,3663.12861538461,40,11.3214074461993,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,7032.55508815259,39.68,1.86330937667419,1857,0.105,1,1
10.5,275.035381488602,504.846241809748,32.9237009472373,20,192.939449541284,55099.3966593735,105.244295595317,1.99365210144994,-4.20770207811733,170,1.2,10.603,2045.73698348624,22.7596410670405,26.011018362332,4.15577560383944,3.94969879653438,21879.3543926152,10.3,10.3,1715.04,0.21,3.38656158833942,4.05219810323393,3869.1796,3663.12861538461,40,11.3792191396816,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6898.86630212269,39.68,1.86330937667419,1858,0.105,1,1
11,279.803745892871,509.614606214017,31.9869728155559,20,192.939449541284,51213.3249838776,104.817368038875,1.91674275843741,-4.34751690557955,170,1.2,10.603,2045.73698348624,22.3143752021614,24.3429547659942,3.81965625886101,3.63221894330036,21379.0286183603,10.8,10.8,1715.04,0.21,3.38656158833942,4.01428247648599,3869.1796,3663.12861538461,40,11.4132540050307,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6820.07443999005,39.68,1.86330937667419,1859,0.105,1,1
11.5,285.271264716258,515.082125037404,31.1898050204439,20,192.939449541284,47765.3894722471,104.197559709701,1.84004073181393,-4.47188887168203,170,1.2,10.603,2045.73698348624,21.9575407342617,22.9122164183601,3.52896216035532,3.35774524057308,20865.8931965133,11.3,11.3,1715.04,0.21,3.38656158833942,3.97167147537431,3869.1796,3663.12861538461,40,11.4505027940432,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6734.32451593638,39.68,1.86330937667419,1860,0.105,1,1
10,272.935948930717,513.929409251863,35.5333051281263,21,192.939449541284,64053.6498601746,104.545948230711,2.1409283263567,4.30977786202701,170,1.2,10.603,2045.73698348624,23.7279168839742,28.4735002607691,4.76055355640824,4.52152999423266,23809.0764199887,9.8,9.8,1715.04,0.2205,3.38656158833942,3.98057971904013,4062.63858,3846.28504615385,40,11.2062176916107,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6798.38395877517,39.68,1.86330937667419,1861,0.105,1,1
9.5,269.679972330754,510.6734326519,36.8912139049151,21,192.939449541284,69401.7917737741,104.546450921184,2.21846787090478,4.57257014712277,170,1.2,10.603,2045.73698348624,24.4565930715587,30.8925386167057,5.24225449572466,4.97683857583399,24298.8531122101,9.3,9.3,1715.04,0.2205,3.38656158833942,4.00595929352118,4062.63858,3846.28504615385,40,11.1784067124962,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6855.79577939734,39.68,1.86330937667419,1862,0.105,1,1
10.5,276.908037456176,517.901497777322,34.3642055376794,21,192.939449541284,59218.1729139037,103.437455306748,2.06132402722127,-4.13587536548108,170,1.2,10.603,2045.73698348624,23.1363036759481,26.4414899153692,4.34925882847585,4.13287818080554,23292.0742668627,10.3,10.3,1715.04,0.2205,3.38656158833942,3.95005033247814,4062.63858,3846.28504615385,40,11.2378699372859,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6732.68338355657,39.68,1.86330937667419,1863,0.105,1,1
11,281.588909793334,522.58237011448,33.360175815912,21,192.939449541284,54895.1243085357,103.047721589826,1.98087417725775,-4.28164500313914,170,1.2,10.603,2045.73698348624,22.6569689622694,24.7166934133848,3.99563907180406,3.79882989046538,22754.7741311998,10.8,10.8,1715.04,0.2205,3.38656158833942,3.91466896029823,4062.63858,3846.28504615385,40,11.2733894879834,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6659.43463164976,39.68,1.86330937667419,1864,0.105,1,1
11.5,286.97674645406,527.970206775206,32.5017140495227,21,192.939449541284,51056.9965477369,102.468476768933,1.90060200289121,-4.40949847617174,170,1.2,10.603,2045.73698348624,22.2704872154193,23.2387692682636,3.68971582392864,3.50993805815729,22203.2433557649,11.3,11.3,1715.04,0.2205,3.38656158833942,3.87472049982027,4062.63858,3846.28504615385,40,11.3119597837549,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6579.33176383943,39.68,1.86330937667419,1865,0.105,1,1
10,274.905114131154,527.0811744523,37.0480475900011,22,192.939449541284,68950.7259888474,102.734260624958,2.21241239110824,4.36548245638219,170,1.2,10.603,2045.73698348624,24.1439949366503,28.9727939239803,4.97428361994091,4.72387798337601,25275.7062995357,9.8,9.8,1715.04,0.231,3.38656158833942,3.88125602401187,4256.09756,4029.44147692308,40,11.0653669063208,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6635.25466309746,39.68,1.86330937667419,1866,0.105,1,1
9.5,271.756133506612,523.932193827758,38.4882609632678,22,192.939449541284,74831.2483485943,102.706563087092,2.29291816617463,4.62195727431839,170,1.2,10.603,2045.73698348624,24.9186133765535,31.4761432124886,5.47958407488615,5.20152930166736,25798.0682503867,9.3,9.3,1715.04,0.231,3.38656158833942,3.90458347012509,4256.09756,4029.44147692308,40,11.0370102686702,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6687.91072559801,39.68,1.86330937667419,1867,0.105,1,1
10.5,278.780693423751,530.956753744897,35.8047101281214,22,192.939449541284,63607.1572315305,101.687896119046,2.12956833821425,4.10340469281984,170,1.2,10.603,2045.73698348624,23.5129662848556,26.8719614684064,4.54274205311227,4.3160575650767,24723.5090969748,10.3,10.3,1715.04,0.231,3.38656158833942,3.85292581562892,4256.09756,4029.44147692308,40,11.0980846401452,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6574.49812860503,39.68,1.86330937667419,1868,0.105,1,1
11,283.374073693797,535.550134014943,34.7333788162681,22,192.939449541284,58814.489228142,101.332671815925,2.04559742208961,-4.20506344766457,170,1.2,10.603,2045.73698348624,22.9995627223775,25.0904320607755,4.17162188474711,3.9654408376304,24148.737294676,10.8,10.8,1715.04,0.231,3.38656158833942,3.81987950997163,4256.09756,4029.44147692308,40,11.134637747434,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6506.33725537667,39.68,1.86330937667419,1869,0.105,1,1
11.5,288.682228191863,540.858288513009,33.8136230786015,22,192.939449541284,54555.4204415419,100.791209297156,1.96171513655898,-4.33817062468973,170,1.2,10.603,2045.73698348624,22.5834336965768,23.5653221181671,3.85046948750196,3.6621308757415,23558.3589319397,11.3,11.3,1715.04,0.231,3.38656158833942,3.78239000295368,4256.09756,4029.44147692308,40,11.1746376733129,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6431.43449098148,39.68,1.86330937667419,1870,0.105,1,1
11.5,279.572348875314,542.93100919646,35.1255321076804,23,192.939449541284,60092.303512021,100.25354401684,2.0839473770975,-4.43728027067924,170,1.2,10.603,2045.73698348624,23.2838801777343,24.2962227941576,4.01122315107528,3.81432369332571,25508.2419711029,11.3,11.3,1715.04,0.2415,3.38656158833942,3.76795016094943,4449.55654,4212.59790769231,69,10.9731822509831,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6408.27985752907,30.7,1.86330937667419,1875,0.105,1,1
11.5,281.277830613117,555.819090934263,36.4374411367592,24,192.939449541284,64279.0068053478,98.6406568335533,2.14928693204596,-4.34121212206522,170,1.2,10.603,2045.73698348624,23.5968266588919,24.6227756440611,4.1719768146486,3.96651651090992,26926.6681690849,11.3,11.3,1715.04,0.252,3.38656158833942,3.68058063649381,4643.01552,4395.75433846154,69,10.8367528286039,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6268.0480611003,30.7,1.86330937667419,1880,0.105,1,1
11.5,282.983312350919,568.707172672065,37.749350165838,25,192.939449541284,68740.3322215106,97.0717726125184,2.21563526984462,-4.24419668401359,170,1.2,10.603,2045.73698348624,23.9097731400494,24.9493284939646,4.33273047822192,4.11870932849413,28361.3853891981,11.3,11.3,1715.04,0.2625,3.38656158833942,3.59717106059057,4836.4745,4578.91076923077,69,10.7021044857449,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6133.9653327684,30.7,1.86330937667419,1885,0.105,1,1
11.5,284.688794088722,581.595254409868,39.0612591949169,26,192.939449541284,73485.2497690506,95.5440044495036,2.28296961081685,-4.14667618919965,170,1.2,10.603,2045.73698348624,24.2227196212069,25.2758813438681,4.49348414179525,4.27090214607834,29811.1671614266,11.3,11.3,1715.04,0.273,3.38656158833942,3.51745817727142,5029.93348,4762.0672,69,10.5694811627686,334.897661833292,335.287765218888,23.3410212437427,24.6539536887032,16,16,10.5,3344.94,6005.65192942379,30.7,1.86330937667419,1890,0.105,1,1
10,271.822942513078,506.495802834224,34.6771463453274,20,192.939449541284,61341.7953954083,106.938223362234,2.11321156024919,4.3917602762287,170,1.2,10.8335,2090.2095266055,23.4927423324617,28.191290798954,4.639749607455,4.40715939167337,22690.7584039736,9.8,9.8,1715.04,0.21,3.42317412900961,4.12680522703093,3953.2922,3742.76184615385,40,11.3171763599576,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,7042.35721248387,39.68,1.88345384726924,1891,0.105,1,1
9.5,268.506489927008,503.179350248154,35.9885351328027,20,192.939449541284,66414.4626929833,106.933226357542,2.18882352541971,4.66360790087789,170,1.2,10.8335,2090.2095266055,24.1954511600398,30.562675149524,5.10811169011164,4.84983946992818,23152.0393038267,9.3,9.3,1715.04,0.21,3.42317412900961,4.15400497968502,3953.2922,3742.76184615385,40,11.2904092041458,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,7104.60484452249,39.68,1.88345384726924,1892,0.105,1,1
10.5,275.849579735373,510.522440056519,33.5500072909078,20,192.939449541284,56772.1660096251,105.786737690202,2.03567490781116,-4.24003679848838,170,1.2,10.8335,2090.2095266055,22.9234074187394,26.1981799071308,4.23989874498571,4.02934200708706,22204.1512844021,10.3,10.3,1715.04,0.21,3.42317412900961,4.09425592805304,3953.2922,3742.76184615385,40,11.347810102811,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6971.49982122646,39.68,1.88345384726924,1893,0.105,1,1
11,280.579904110464,515.25276443161,32.5840175983194,20,192.939449541284,52693.559471525,105.39632769279,1.95734088363404,-4.38763850352576,170,1.2,10.8335,2090.2095266055,22.463329010904,24.5054498300771,3.89617052535799,3.70465848554602,21698.4506285039,10.8,10.8,1715.04,0.21,3.42317412900961,4.05666824303461,3953.2922,3742.76184615385,40,11.3817689003462,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6892.82274715272,39.68,1.88345384726924,1894,0.105,1,1
11.5,286.012778515302,520.685638836448,31.7602002504781,20,192.939449541284,49074.5485974569,104.8130944343,1.87916654242819,-4.5165142396752,170,1.2,10.8335,2090.2095266055,22.0936044217215,23.0541959183181,3.59885505756111,3.42391603082709,21179.2828135234,11.3,11.3,1715.04,0.21,3.42317412900961,4.01434065144642,3953.2922,3742.76184615385,40,11.4189344878387,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6807.08646920972,39.68,1.88345384726924,1895,0.105,1,1
10,273.834915652656,519.933475973802,36.2248179911561,21,192.939449541284,66178.2559046203,105.047720647392,2.18627267081965,4.44514193409633,170,1.2,10.8335,2090.2095266055,23.9178655601959,28.7014386722351,4.85812597671664,4.61390625014593,24161.0764894619,9.8,9.8,1715.04,0.2205,3.42317412900961,4.02014800583994,4150.95681,3929.89993846154,40,11.1736606830006,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6867.04624864366,39.68,1.88345384726924,1896,0.105,1,1
9.5,270.627785041472,516.726345362618,37.6203006054674,21,192.939449541284,71787.6016092168,105.012806693665,2.26494696650824,4.71072888987044,170,1.2,10.8335,2090.2095266055,24.6675153847085,31.158966801737,5.35060060795056,5.07941477675792,24654.9433448164,9.3,9.3,1715.04,0.2205,3.42317412900961,4.04509958774926,4150.95681,3929.89993846154,40,11.1461937343847,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6924.07442251632,39.68,1.88345384726924,1897,0.105,1,1
10.5,277.762945615287,523.861505936433,35.0218271985334,21,192.939449541284,61101.1820228992,103.962485715265,2.10537090187082,4.17435525308888,170,1.2,10.8335,2090.2095266055,23.308258345232,26.638009537408,4.43758812667944,4.21650355188586,23639.2005343848,10.3,10.3,1715.04,0.2205,3.42317412900961,3.99000404289896,4150.95681,3929.89993846154,40,11.2052384661823,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6801.62198328519,39.68,1.88345384726924,1898,0.105,1,1
11,282.403875921806,528.502436242952,33.9870728378137,21,192.939449541284,56559.4064072954,103.60860919925,2.02343879878207,-4.32028762881928,170,1.2,10.8335,2090.2095266055,22.8133704614492,24.8873132306719,4.07597905162589,3.87489140982333,23096.1339848411,10.8,10.8,1715.04,0.2205,3.42317412900961,3.95496668182744,4150.95681,3929.89993846154,40,11.2405342621414,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6728.55445172166,39.68,1.88345384726924,1899,0.105,1,1
11.5,287.755335943057,533.853896264203,33.1006290410587,21,192.939449541284,52527.3712797307,103.065364204582,1.94157669760427,-4.45144253081623,170,1.2,10.8335,2090.2095266055,22.413354087252,23.3878477432195,3.76310336599472,3.57941738792399,22538.0951026506,11.3,11.3,1715.04,0.2205,3.42317412900961,3.91532129152255,4150.95681,3929.89993846154,40,11.2790135401164,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6648.54312481524,39.68,1.88345384726924,1900,0.105,1,1
10,275.846888792233,533.371149113379,37.7724896369847,22,192.939449541284,71333.4282903973,103.220197534689,2.25982658419053,4.51117343893047,170,1.2,10.8335,2090.2095266055,24.3429887879301,29.2115865455161,5.07650234597828,4.82065310861849,25650.303658915,9.8,9.8,1715.04,0.231,3.42317412900961,3.91886499687892,4348.62142,4117.03803076923,40,11.0317603868431,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6700.42434697257,39.68,1.88345384726924,1901,0.105,1,1
9.5,272.749080155936,530.273340477082,39.2520660781321,22,192.939449541284,77497.5186997986,103.157835246996,2.34142742124488,4.76956518437427,170,1.2,10.8335,2090.2095266055,25.1395796093771,31.7552584539501,5.59308952578947,5.30899008358767,26176.561444237,9.3,9.3,1715.04,0.231,3.42317412900961,3.94175864984079,4348.62142,4117.03803076923,40,11.003611364279,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6752.65057733479,39.68,1.88345384726924,1902,0.105,1,1
10.5,279.6763114952,537.200571816346,36.493647106159,22,192.939449541284,65720.3724980338,102.196994131613,2.17565911247499,4.2362137911784,170,1.2,10.8335,2090.2095266055,23.6931092717245,27.0778391676851,4.63527750837317,4.40366509668465,25093.168085304,10.3,10.3,1715.04,0.231,3.42317412900961,3.89092945217506,4348.62142,4117.03803076923,40,11.0641207439343,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6640.00137603126,39.68,1.88345384726924,1903,0.105,1,1
11,284.227847733149,541.752108054295,35.390128077308,22,192.939449541284,60681.4998781753,101.876968363438,2.09020301830016,-4.24022076765114,170,1.2,10.8335,2090.2095266055,23.1634119119944,25.2691766312666,4.25578757789379,4.04512433410063,24512.3419835741,10.8,10.8,1715.04,0.231,3.42317412900961,3.85823976599279,4348.62142,4117.03803076923,40,11.1004444471911,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6572.08475694654,39.68,1.88345384726924,1904,0.105,1,1
11.5,289.497893370812,547.022153691958,34.4410578316392,22,192.939449541284,56201.4085769814,101.370861046931,2.00462453205744,-4.37495315145253,170,1.2,10.8335,2090.2095266055,22.7331037527826,23.7214995681209,3.92735167442833,3.73491874502091,23915.1887888999,11.3,11.3,1715.04,0.231,3.42317412900961,3.82106924280539,4348.62142,4117.03803076923,40,11.1403449134121,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6497.34252934784,39.68,1.88345384726924,1905,0.105,1,1
11.5,280.425089744215,549.375050065361,35.7814866222198,23,192.939449541284,62024.1174568918,100.76652556477,2.13027221318054,-4.46739846147091,170,1.2,10.8335,2090.2095266055,23.4403534183131,24.4594992191093,4.09159998286194,3.89042010211782,25891.804272235,11.3,11.3,1715.04,0.2415,3.42317412900961,3.8047041385604,4546.28603,4304.17612307692,69,10.9378820869008,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6471.06220557771,30.7,1.88345384726924,1910,0.105,1,1
11.5,282.16764717197,562.543307493116,37.1219154128003,24,192.939449541284,66443.6047151131,99.1399172289526,2.19779309986047,-4.36890306632021,170,1.2,10.8335,2090.2095266055,23.7601030838436,24.7931510440107,4.25584829129555,4.04592145921472,27333.5359963291,11.3,11.3,1715.04,0.252,3.42317412900961,3.71564197593993,4743.95064,4491.31421538462,69,10.8003149485767,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6327.90109488427,30.7,1.88345384726924,1915,0.105,1,1
11.5,283.910204599725,575.711564920871,38.4623442033809,25,192.939449541284,71158.481936548,97.558400494794,2.26633737980235,-4.26601131301902,170,1.2,10.8335,2090.2095266055,24.0798527493741,25.1268028689121,4.42009659972916,4.20142281631164,28791.8568245613,11.3,11.3,1715.04,0.2625,3.42317412900961,3.63065405311563,4941.61525,4678.45230769231,69,10.6646897489205,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6191.08620232884,30.7,1.88345384726924,1920,0.105,1,1
11.5,285.65276202748,588.879822348626,39.8027729939614,26,192.939449541284,76177.7028673522,96.0188481035142,2.33589144389139,4.16350366307449,170,1.2,10.8335,2090.2095266055,24.3996024149047,25.4604546938136,4.58434490816277,4.35692417340854,30265.487143667,11.3,11.3,1715.04,0.273,3.42317412900961,3.54946705130622,5139.27986,4865.5904,69,10.5309790359497,335.023643071712,335.430891832951,23.8484347490414,25.189909203675,16,16,10.5,3344.94,6060.21569932405,30.7,1.88345384726924,1925,0.105,1,1
10,272.679101295877,512.213961617023,35.3357300244035,20,192.939449541284,63281.5434852581,107.398990300995,2.15644670908017,4.52729177534448,170,1.2,11.064,2134.68206972477,23.6736458336252,28.4083750003502,4.73267572203442,4.49513677825744,23016.5660060648,9.8,9.8,1715.04,0.21,3.45939920266878,4.16755932029992,4037.4048,3822.39507692308,40,11.2867503211678,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,7113.28719619558,39.68,1.9033851308615,1926,0.105,1,1
9.5,269.40916869912,508.944029020266,36.682903419043,20,192.939449541284,68595.9248701238,108.339593763656,2.23314660921651,4.80202063528055,170,1.2,11.064,2134.68206972477,24.3963295535159,30.8164162781253,5.21129846366012,4.94753108985573,23481.5667807141,9.3,9.3,1715.04,0.21,3.45939920266878,4.19433562042982,4037.4048,3822.39507692308,40,11.2600414645276,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,7175.1627644779,39.68,1.9033851308615,1927,0.105,1,1
10.5,276.663777982145,516.198638303291,34.1763136345782,20,192.939449541284,58488.480403273,107.233351771349,2.07764224021216,-4.27482901353001,170,1.2,11.064,2134.68206972477,23.0871737704384,26.3853414519296,4.32402188613197,4.10898521763974,22525.2945150469,10.3,10.3,1715.04,0.21,3.45939920266878,4.1353888044752,4037.4048,3822.39507692308,40,11.3170353458041,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,7042.69823479624,39.68,1.9033851308615,1928,0.105,1,1
11,281.356062328056,520.890922649202,33.181062381083,20,192.939449541284,54210.6533718575,105.916684538055,1.99788974361797,-4.42418639466284,170,1.2,11.064,2134.68206972477,22.6122828196467,24.66794489416,3.97268479185497,3.77709802779169,22014.2278073616,10.8,10.8,1715.04,0.21,3.45939920266878,4.09813643683399,4037.4048,3822.39507692308,40,11.3509195727539,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6964.17718765666,39.68,1.9033851308615,1929,0.105,1,1
11.5,286.754292314347,526.289152635493,32.3305954805124,20,192.939449541284,50418.0065907676,105.369882719151,1.9182484101094,-4.55901069444606,170,1.2,11.064,2134.68206972477,22.2296681091813,23.1961754182762,3.6687479547669,3.49008682108109,21489.1121754954,11.3,11.3,1715.04,0.21,3.45939920266878,4.05610121172923,4037.4048,3822.39507692308,40,11.388003596284,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6878.4835798214,39.68,1.9033851308615,1930,0.105,1,1
10,274.733882374594,525.93754269574,36.9163308541859,21,192.939449541284,68362.4628197088,105.492848769705,2.23151409227498,4.59139689229892,170,1.2,11.064,2134.68206972477,24.1078142364176,28.9293770837011,4.95569839702503,4.7062825060592,24508.7097741499,9.8,9.8,1715.04,0.2205,3.45939920266878,4.05881287497231,4239.27504,4013.51483076923,40,11.1420157514704,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6934.30374999395,39.68,1.9033851308615,1931,0.105,1,1
9.5,271.57559775219,522.779258073336,38.3493873060197,21,192.939449541284,74238.894115627,106.369685620049,2.31126672674676,4.85891761849838,170,1.2,11.064,2134.68206972477,24.8784376978583,31.4253949867684,5.45894672017645,5.18199097768185,25006.2961833806,9.3,9.3,1715.04,0.2205,3.45939920266878,4.08333352320056,4239.27504,4013.51483076923,40,11.114750791618,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6990.9241026982,39.68,1.9033851308615,1932,0.105,1,1
10.5,278.617853774397,529.821514095543,35.6794488593873,21,192.939449541284,63035.6389515838,105.360153757072,2.14934351178972,4.31807798251152,170,1.2,11.064,2134.68206972477,23.4802130145159,26.8345291594467,4.52591742488302,4.30012892296617,23982.0920070669,10.3,10.3,1715.04,0.2205,3.45939920266878,4.02905886781303,4239.27504,4013.51483076923,40,11.1733815556156,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6869.18056957844,39.68,1.9033851308615,1933,0.105,1,1
11,283.218842050278,534.422502371424,34.6139698597154,21,192.939449541284,58268.6703114706,104.112542927544,2.0659946801925,-4.35275326241714,170,1.2,11.064,2134.68206972477,22.969771960629,25.0579330479589,4.15631903144772,3.95095292918127,23433.5636121156,10.8,10.8,1715.04,0.2205,3.45939920266878,3.9943716072067,4239.27504,4013.51483076923,40,11.2083162651483,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6796.31550963315,39.68,1.9033851308615,1934,0.105,1,1
11.5,288.533925432054,539.7375857532,33.6995440325947,21,192.939449541284,54036.5245629234,103.605073123865,1.98254979913227,-4.48913076971975,170,1.2,11.064,2134.68206972477,22.5562209590848,23.5369262181755,3.8364909080608,3.6488967176907,22869.4161803518,11.3,11.3,1715.04,0.2205,3.45939920266878,3.95503690324964,4239.27504,4013.51483076923,40,11.246846545544,335.152333584076,335.577096438714,24.3558482543402,25.7258647186468,16,16,10.5,3344.94,6716.41933406461,39.68,1.9033851308615,1935,0.105,1,1
